City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
274,genhe,50.7833,121.5167,275.68,40,0,5.42,CN,1697332118
275,valparai,10.3667,76.9667,288.52,93,100,1.14,IN,1697332118
276,ciudad real,39.0,-4.0,288.77,94,7,3.58,ES,1697332118
277,kailaras,26.3167,77.6167,298.82,45,28,2.45,IN,1697331918
278,selibaby,15.159,-12.1829,303.79,41,100,3.57,MR,1697332119
279,garoua,9.3,13.4,299.51,70,100,2.67,CM,1697332119
280,island harbour,50.724,-1.2758,280.89,89,0,1.79,GB,1697332119
281,soio,-6.1349,12.3689,297.96,84,100,4.73,AO,1697332119
282,launceston,-41.45,147.1667,286.12,47,40,5.66,AU,1697332119
283,mount vernon,40.9126,-73.8371,283.68,87,100,3.6,US,1697332119
284,fale old settlement,-9.3852,-171.2468,301.61,76,90,9.16,TK,1697332120
285,sovetsk,55.0839,21.8785,282.78,71,9,7.45,RU,1697332120
286,charleston,32.7766,-79.9309,294.27,89,0,4.63,US,1697331968
287,dhangadhi,28.7079,80.5961,293.2,76,9,0.9,NP,1697332120
288,merizo village,13.2658,144.6691,303.47,84,100,5.17,GU,1697332120
289,fisterra,42.9049,-9.2629,288.57,79,100,2.23,ES,1697332120
290,yinchuan,38.4681,106.2731,287.71,29,0,1.67,CN,1697332120
291,krupki,54.3178,29.1358,283.72,75,100,3.13,BY,1697332120
292,kanker,20.2719,81.4931,294.25,70,0,1.22,IN,1697331979
293,crane,31.3974,-102.3501,292.14,30,0,3.69,US,1697332121
294,pyt-yakh,60.7499,72.8582,277.96,88,100,3.74,RU,1697332121
295,kapa'a,22.0752,-159.319,302.14,69,0,7.2,US,1697332121
296,bodaybo,57.8506,114.1933,274.56,84,100,2.11,RU,1697332121
297,tucumcari,35.1717,-103.725,285.9,46,0,3.6,US,1697332121
298,puerto aysen,-45.4,-72.7,278.47,99,87,1.82,CL,1697332121
299,morant bay,17.8815,-76.4093,299.1,85,49,2.52,JM,1697332121
300,dukhan,25.4297,50.7858,302.77,55,0,1.27,QA,1697332122
301,dedza,-14.3779,34.3332,292.25,49,83,1.45,MW,1697332122
302,codrington,-38.2667,141.9667,286.53,73,100,6.62,AU,1697332122
303,chatham,51.3789,0.5279,281.07,70,2,0.45,GB,1697332122
304,pangkalanbuun,-2.6833,111.6167,302.79,64,100,2.0,ID,1697332122
305,ahmadpur,18.7,76.9333,295.89,66,13,1.36,IN,1697332122
306,sabzevar,36.2126,57.6819,287.98,45,19,2.59,IR,1697331992
307,farkhar,36.5729,69.8578,283.11,79,73,0.3,AF,1697332123
308,moncks corner,33.196,-80.0131,294.06,84,0,3.09,US,1697332123
309,vila franca do campo,37.7167,-25.4333,294.75,99,100,2.77,PT,1697332123
310,usogorsk,63.4106,48.6872,275.74,96,100,5.39,RU,1697332123
311,mana,5.6592,-53.7767,300.62,82,36,5.71,GF,1697332123
312,pangody,65.85,74.4859,272.84,88,100,4.97,RU,1697332123
313,hanzhong,33.0728,107.0303,289.19,70,0,0.65,CN,1697332123
314,brokopondo,4.75,-55.1667,301.39,73,100,6.82,SR,1697332123
315,antonio enes,-16.2325,39.9086,297.91,88,32,4.7,MZ,1697332124
316,kulhudhuffushi,6.6221,73.07,299.45,76,100,2.42,MV,1697332124
317,smithers,54.7804,-127.1743,284.59,71,100,0.51,CA,1697332124
318,piti village,13.4626,144.6933,303.64,83,40,5.66,GU,1697332124
319,as sanad,34.4628,9.264,291.91,35,0,1.22,TN,1697332124
320,kisesa,-3.0833,34.15,296.54,59,100,1.98,TZ,1697332124
321,aykhal,66.0,111.5,262.08,92,35,0.89,RU,1697332124
322,sunrise manor,36.2111,-115.0731,299.39,15,20,1.54,US,1697331856
323,saudarkrokur,65.7461,-19.6394,274.45,95,100,6.87,IS,1697332125
324,labrador city,52.9463,-66.9114,278.34,93,100,8.14,CA,1697332125
325,cidreira,-30.1811,-50.2056,289.99,85,56,8.46,BR,1697332125
326,howard springs,-12.497,131.047,304.1,30,40,3.08,AU,1697331930
327,solok,-0.7918,100.6593,295.68,81,99,0.32,ID,1697332125
328,casper,42.8666,-106.3131,281.33,66,0,3.6,US,1697332125
329,magadan,59.5667,150.8,271.78,73,100,2.68,RU,1697332125
330,pasuquin,18.3328,120.6177,303.12,79,20,2.06,PH,1697332125
331,fish town,5.1964,-7.8756,295.39,99,100,0.99,LR,1697332126
332,paragominas,-2.9667,-47.4833,298.41,75,91,2.45,BR,1697331974
333,lagoa,39.05,-27.9833,293.6,83,100,4.13,PT,1697332126
334,iskateley,67.6803,53.1512,270.94,93,67,1.79,RU,1697332126
335,atar,20.5169,-13.0499,303.39,15,5,4.36,MR,1697332126
336,sitangkai,4.6628,119.3928,301.94,74,100,4.58,PH,1697332126
337,yuzhno-kurilsk,44.0306,145.8556,287.25,69,98,2.02,RU,1697332126
338,haining,30.5363,120.6864,292.16,67,0,3.67,CN,1697332126
339,riverside,33.7333,-116.0508,301.59,19,0,1.54,US,1697331910
340,east london,-33.0153,27.9116,288.18,81,98,3.18,ZA,1697332127
341,westport,41.1415,-73.3579,284.05,90,100,2.57,US,1697331973
342,huesca,42.1362,-0.4087,288.53,83,0,3.09,ES,1697332127
343,sinan,34.8262,126.1086,292.09,69,3,7.8,KR,1697332127
344,el granada,37.5027,-122.4694,295.95,83,100,5.66,US,1697332127
345,mercedes,-34.6515,-59.4307,288.59,69,0,4.83,AR,1697332127
346,mhamid,29.82,-5.72,296.19,27,22,2.29,MA,1697332127
347,robore,-18.3333,-59.75,300.9,45,9,1.53,BO,1697332128
348,harstad,68.799,16.5293,277.68,74,100,11.62,NO,1697332128
349,jiangyou,31.7667,104.7167,292.08,72,69,0.99,CN,1697332128
350,galesong,-5.3166,119.3661,305.16,57,6,0.36,ID,1697332128
351,mount gambier,-37.8333,140.7667,287.46,60,100,5.0,AU,1697332128
352,vilhena,-12.7406,-60.1458,298.15,66,41,1.48,BR,1697332100
353,georgetown,5.4112,100.3354,300.11,89,40,2.24,MY,1697331863
354,chinde,26.8418,88.0763,287.69,80,11,1.58,NP,1697332128
355,numan,9.4667,12.0333,299.72,75,100,4.09,NG,1697332129
356,san fernando,15.0286,120.6898,304.0,72,14,1.53,PH,1697332129
357,coquimbo,-29.9533,-71.3436,287.52,78,7,1.56,CL,1697332129
358,stephenville,32.2207,-98.2023,290.89,41,0,2.57,US,1697332129
359,klyuchi,52.2667,79.1667,279.95,59,100,4.85,RU,1697332129
360,jahazpur,25.6167,75.2833,297.09,49,0,3.11,IN,1697332129
361,villazon,-22.0866,-65.5942,286.3,44,100,3.98,BO,1697332129
362,puttalam,8.0362,79.8283,299.35,84,100,4.64,LK,1697332129
363,sao jose da coroa grande,-8.8978,-35.1478,298.25,76,97,4.31,BR,1697332130
364,petropavlovka,50.6114,105.3196,277.36,62,12,1.02,RU,1697332130
365,fada,9.5667,8.3,293.39,89,82,0.28,NG,1697332130
366,yengema,8.7167,-11.1667,294.2,98,100,0.41,SL,1697332130
367,sosnovo-ozerskoye,52.5249,111.5418,272.8,64,22,3.43,RU,1697332130
368,ewo,-0.8725,14.8206,295.82,90,100,1.62,CG,1697332130
369,zaozersk,69.4005,32.4476,275.25,98,100,13.41,RU,1697332130
370,susuman,62.7833,148.1667,263.7,83,100,0.89,RU,1697332131
371,nanao,37.05,136.9667,289.44,94,100,1.92,JP,1697332131
372,kingston,17.997,-76.7936,302.68,91,20,1.54,JM,1697331925
373,nuuk,64.1835,-51.7216,275.49,100,100,5.14,GL,1697332131
374,tyukhtet,56.5389,89.3011,278.39,71,100,4.81,RU,1697332131
375,belyy yar,53.6039,91.3903,277.09,93,40,0.0,RU,1697332131
376,malango,-2.9627,119.9001,299.52,65,25,1.6,ID,1697332131
377,angaur state,6.906,134.13,301.35,79,18,2.5,PW,1697332131
378,kununurra,-15.7667,128.7333,305.14,31,5,2.57,AU,1697332132
379,velikiy ustyug,60.7644,46.3106,281.7,95,100,4.92,RU,1697332132
380,dodge city,37.7528,-100.0171,281.83,67,0,4.12,US,1697332132
381,tazacorte,28.629,-17.9293,301.57,23,0,4.92,ES,1697332132
382,tayshet,55.9342,98.0044,275.97,71,100,1.47,RU,1697332132
383,xai-xai,-25.0519,33.6442,294.32,64,100,6.37,MZ,1697332132
384,tabina,7.4669,123.4081,301.35,69,30,0.99,PH,1697332132
385,faya-largeau,17.9257,19.1043,302.51,23,6,9.66,TD,1697332132
386,livny,52.4253,37.6069,285.2,76,93,6.7,RU,1697332133
387,zheleznodorozhnyy,55.7503,38.0042,287.44,96,100,5.81,RU,1697332133
388,turpan,42.9333,89.1667,291.16,38,7,2.79,CN,1697332133
389,glace bay,46.1969,-59.957,283.65,94,99,2.24,CA,1697332133
390,bongor,10.2806,15.3722,299.72,44,78,2.45,TD,1697332133
391,wewak,-3.5534,143.6268,302.93,68,100,1.59,PG,1697332133
392,san antonio de pale,-1.4014,5.6325,298.89,84,68,7.77,GQ,1697332133
393,santo antonio do ica,-3.1022,-67.9397,299.39,70,6,1.08,BR,1697332134
394,sarandi del yi,-33.35,-55.6333,284.26,72,0,7.09,UY,1697331882
395,ad dawadimi,24.5077,44.3924,293.79,20,0,5.44,SA,1697332134
396,hilo,19.7297,-155.09,303.86,73,0,2.57,US,1697331999
397,zunyi,27.6867,106.9072,289.62,80,0,0.85,CN,1697332134
398,livingston,55.9029,-3.5226,276.56,71,0,3.6,GB,1697332134
399,nar'yan-mar,67.6713,53.087,270.99,93,57,1.79,RU,1697332134
400,muscat,23.6139,58.5922,301.16,67,0,0.83,OM,1697332134
401,xilin hot,43.9667,116.0333,277.24,41,0,3.84,CN,1697331924
402,gobo,33.8833,135.15,293.81,72,3,8.02,JP,1697332135
403,metlili chaamba,32.2667,3.6333,293.89,29,6,2.02,DZ,1697332135
404,road town,18.4167,-64.6167,301.2,78,20,0.0,VG,1697332135
405,shagonar,51.5333,92.8,280.43,62,100,1.01,RU,1697332135
406,pierre,44.3683,-100.351,281.4,79,40,1.34,US,1697332135
407,chibougamau,49.9168,-74.3659,279.94,81,100,6.69,CA,1697332135
408,estevan,49.1334,-102.9842,279.94,70,75,2.57,CA,1697332135
409,masterton,-40.9597,175.6575,287.53,60,17,8.58,NZ,1697332136
410,mossel bay,-34.1831,22.146,288.45,83,51,7.63,ZA,1697332136
411,sumter,28.7086,-82.0831,296.47,85,0,3.9,US,1697332136
412,castillos,-34.1667,-53.8333,283.37,78,0,3.09,UY,1697332136
413,bontang,0.1333,117.5,301.45,76,100,2.25,ID,1697332136
414,shimoda,34.6667,138.95,289.35,85,100,4.51,JP,1697332136
415,colombo,6.9319,79.8478,298.12,85,100,1.83,LK,1697332061
416,youkounkoun,12.5333,-13.1333,298.76,86,98,1.39,GN,1697332137
417,aasiaat,68.7098,-52.8699,269.17,76,100,1.13,GL,1697332137
418,ketchikan,55.3422,-131.6461,285.41,94,100,3.09,US,1697332137
419,linz,48.3064,14.2861,285.36,82,75,6.17,AT,1697332137
420,dolores,-36.3132,-57.6792,284.66,76,99,4.38,AR,1697332137
421,lompoc,34.6391,-120.4579,296.23,78,0,5.81,US,1697332137
422,hadibu,12.65,54.0333,299.82,77,3,1.55,YE,1697332137
423,rawson,-43.3002,-65.1023,287.07,59,51,0.91,AR,1697332138
424,ajka,47.102,17.5589,287.62,81,100,8.1,HU,1697332138
425,starke,29.9441,-82.1098,295.98,100,75,2.06,US,1697332138
426,colac,-38.3333,143.5833,286.02,78,100,4.54,AU,1697332138
427,kourou,5.1552,-52.6478,300.18,80,98,5.2,GF,1697332138
428,vila velha,-20.3297,-40.2925,295.12,98,75,3.6,BR,1697332138
429,sal rei,16.1833,-22.9167,301.13,78,100,2.78,CV,1697332138
430,clarksville,36.5298,-87.3595,286.71,96,100,4.12,US,1697332139
431,tralee,52.2704,-9.7026,281.72,79,98,1.77,IE,1697332086
432,langzhong,31.5504,105.9938,292.28,75,28,1.52,CN,1697332139
433,la ronge,55.1001,-105.2842,281.18,71,0,3.57,CA,1697332139
434,tannum sands,-23.9504,151.3693,302.45,57,1,4.12,AU,1697332139
435,betamcherla,15.4667,78.1667,296.75,73,70,1.22,IN,1697332139
436,franklin,39.9667,-83.0166,284.93,89,100,7.2,US,1697331980
437,coronel oviedo,-25.4167,-56.45,295.41,73,5,2.16,PY,1697331985
438,miyaly,48.8844,53.7836,285.15,73,93,3.66,KZ,1697332140
439,bazarnyye mataki,54.8833,49.9333,283.16,62,100,6.26,RU,1697332140
440,freeport,40.6576,-73.5832,284.24,90,100,4.12,US,1697331947
441,lathrop,37.8227,-121.2766,299.83,34,0,2.06,US,1697332140
442,lorengau,-2.0226,147.2712,302.91,69,100,1.43,PG,1697332140
443,kaihua,23.3687,104.28,288.48,84,100,1.6,CN,1697332140
444,sigli,5.3848,95.9609,299.9,76,53,1.65,ID,1697332140
445,bilajer,40.5681,50.0378,284.05,87,0,0.0,AZ,1697332141
446,terrace,54.5163,-128.6035,284.94,88,100,0.38,CA,1697332141
447,tambopata,-12.7333,-69.1833,299.59,60,5,0.78,PE,1697332141
448,glazov,58.1394,52.6584,279.29,93,100,5.72,RU,1697332141
449,saint-joseph,-21.3667,55.6167,293.97,79,20,3.32,RE,1697332141
450,kristiansund,63.1115,7.732,281.18,70,75,7.2,NO,1697331934
451,la paz,-16.5,-68.15,281.14,52,42,3.09,BO,1697332132
452,wang noi,14.2269,100.7155,302.14,85,76,0.63,TH,1697332142
453,leava,-14.3,-178.1667,299.75,82,29,9.16,WF,1697332142
454,broken hill,-31.95,141.4333,293.05,41,1,2.88,AU,1697331850
455,balakhta,55.38,91.6,276.14,74,100,2.3,RU,1697332142
456,tangalle,6.024,80.7911,297.24,89,95,3.55,LK,1697332142
457,kencong,-8.2833,113.3667,301.49,64,88,0.67,ID,1697332142
458,china,25.7,-99.2333,295.16,40,94,6.35,MX,1697332142
459,pacific grove,36.6177,-121.9166,294.06,85,0,3.09,US,1697332020
460,zheleznogorsk,52.331,35.3711,286.51,51,97,7.15,RU,1697332143
461,al jawf,29.5,38.75,292.76,50,0,5.48,SA,1697332143
462,novyy turtkul',41.55,61.0167,275.1,35,92,3.38,UZ,1697332143
463,conde,-7.2597,-34.9075,298.85,83,20,4.12,BR,1697332143
464,retreat,38.8245,-85.8533,285.34,92,100,1.34,US,1697332143
465,kathu,7.9178,98.3332,302.98,73,100,4.41,TH,1697332143
466,troitsko-pechorsk,62.7084,56.1964,275.2,96,29,4.47,RU,1697332143
467,sittwe,20.15,92.9,297.47,86,4,3.06,MM,1697332144
468,taro,-8.3862,115.28,296.15,54,46,1.51,ID,1697332144
469,taroa,8.7058,171.2275,301.26,75,24,3.88,MH,1697332144
470,palikir - national government center,6.9248,158.1611,303.62,74,75,4.12,FM,1697332144
471,amga,60.8953,131.9608,265.92,78,71,2.68,RU,1697332144
472,niafunke,15.9322,-3.9906,304.39,15,6,4.34,ML,1697332144
473,riviere-du-loup,47.8304,-69.5342,281.64,93,100,2.06,CA,1697331963
474,pericos,25.05,-107.7,303.1,77,0,2.79,MX,1697332145
475,agadez,19.75,10.25,296.96,21,0,4.74,NE,1697332145
476,port lincoln,-34.7333,135.8667,289.7,60,100,6.49,AU,1697332063
477,farrokh shahr,32.2717,50.9801,285.0,46,0,1.93,IR,1697332145
478,ismailia,30.6043,32.2723,293.41,71,0,1.68,EG,1697331977
479,nizhneangarsk,55.7833,109.55,276.48,72,94,4.47,RU,1697332145
480,nuku'alofa,-21.1333,-175.2,299.34,69,40,6.69,TO,1697332146
481,bayanhongor,46.7167,100.1167,276.69,48,22,0.93,MN,1697332146
482,ayios konstandinos,38.6333,21.4,290.52,87,2,0.91,GR,1697332146
483,mirny,62.5353,113.9611,268.28,92,66,0.82,RU,1697332146
484,dragalina,44.4333,27.3167,289.68,85,6,2.58,RO,1697332146
485,okhotsk,59.3833,143.3,275.44,76,100,5.3,RU,1697332146
486,sarangani,5.4033,125.4636,301.78,74,64,2.87,PH,1697332146
487,kandi,11.1342,2.9386,298.32,62,99,1.98,BJ,1697332147
488,salekhard,66.53,66.6019,270.25,84,27,3.57,RU,1697332147
489,sodra sandby,56.5667,16.6167,283.09,81,34,12.61,SE,1697332147
490,tabou,4.423,-7.3528,298.14,91,73,3.08,CI,1697332147
491,minas de marcona,-15.2119,-75.1103,288.95,73,86,3.75,PE,1697332147
492,batabano,22.7164,-82.2881,297.49,79,98,2.06,CU,1697332147
493,ust'-ilimsk,58.0006,102.6619,277.84,74,99,4.02,RU,1697332148
494,hammerfest,70.6634,23.6821,274.4,86,75,3.6,NO,1697332117
495,tromso,69.6496,18.957,274.16,75,75,3.6,NO,1697332148
496,kindu,-2.95,25.95,293.31,99,100,0.41,CD,1697332148
497,kavalerovo,44.2661,135.0572,289.01,44,72,0.45,RU,1697332148
498,mount pearl,47.5166,-52.7813,285.0,98,75,5.14,CA,1697332139
499,point pedro,9.8167,80.2333,300.47,79,98,5.55,LK,1697332149
500,laojunmiao,39.8333,97.7333,283.05,16,0,2.52,CN,1697332149
501,safotu,-13.4513,-172.4018,300.64,81,29,9.23,WS,1697332149
502,namie,37.4833,141.0,288.55,94,100,1.37,JP,1697332149
503,ostersund,63.1792,14.6357,276.4,93,75,9.77,SE,1697332149
504,dryden,49.7833,-92.7503,279.43,75,5,1.92,CA,1697332149
505,mathis,28.0945,-97.828,296.0,65,36,2.6,US,1697332149
506,huambo,-12.7761,15.7392,289.86,80,100,1.99,AO,1697332150
507,el porvenir,13.7617,-87.3458,299.78,96,13,0.21,HN,1697332150
508,rongelap,11.1635,166.8941,301.59,75,86,3.55,MH,1697332150
509,yuci,37.6803,112.7319,285.01,43,0,1.0,CN,1697332150
510,kelso,46.1468,-122.9084,289.31,90,100,3.58,US,1697332150
511,boca do acre,-8.7522,-67.3978,298.22,81,78,1.24,BR,1697332150
512,ilhabela,-23.7781,-45.3581,292.75,91,100,5.36,BR,1697332150
513,torghay,49.6339,63.4981,280.79,75,45,3.35,KZ,1697332150
514,revda,56.801,59.9303,274.59,91,97,2.49,RU,1697332151
515,miri,4.4148,114.0089,299.87,84,100,1.96,MY,1697332151
516,taoudenni,22.6783,-3.9836,301.41,17,16,2.0,ML,1697332151
517,sun city center,27.7181,-82.3518,298.18,88,2,0.89,US,1697332151
518,klaksvik,62.2266,-6.589,275.66,62,100,10.26,FO,1697332151
519,bandarbeyla,9.4942,50.8122,299.5,86,1,1.46,SO,1697332151
520,sirte,31.2089,16.5887,295.48,72,1,0.53,LY,1697332152
521,jhingergacha,23.1131,89.0938,297.53,77,0,0.61,BD,1697332152
522,douentza,14.9951,-2.9517,303.63,19,50,1.72,ML,1697332152
523,lazaro cardenas,17.9583,-102.2,300.61,86,94,2.7,MX,1697332152
524,sao gabriel da cachoeira,-0.1303,-67.0892,297.93,82,9,0.93,BR,1697331918
525,nova vicosa,-17.8919,-39.3719,297.1,90,73,2.49,BR,1697331966
526,rouissat,31.9243,5.3502,296.53,25,5,2.57,DZ,1697332152
527,arteche,12.2645,125.4048,302.08,74,15,1.26,PH,1697332153
528,luorong,24.4058,109.6086,294.65,64,5,2.7,CN,1697332153
529,ushirombo,-3.4919,31.9639,294.74,73,100,0.42,TZ,1697332153
530,barcelos,41.5388,-8.6151,292.51,85,100,1.31,PT,1697332153
531,villa regina,-39.1,-67.0667,292.03,20,96,2.88,AR,1697332153
532,pajok,3.8651,32.4821,292.75,88,100,1.12,SS,1697332153
533,kloulklubed,7.0419,134.2556,301.31,79,18,2.49,PW,1697332154
534,avallon,47.4833,3.9,284.76,51,98,1.44,FR,1697332154
535,waounde,15.2637,-12.8682,304.84,24,100,1.23,SN,1697332154
536,igarka,67.4667,86.5833,274.23,98,100,6.17,RU,1697332154
537,berettyoujfalu,47.2167,21.55,289.53,70,61,2.91,HU,1697332154
538,malvan,16.0667,73.4667,298.44,85,5,1.88,IN,1697332154
539,sambava,-14.2667,50.1667,297.2,91,74,2.06,MG,1697332154
540,solleftea,63.1667,17.2667,274.07,77,84,5.07,SE,1697332155
541,alice town,25.7167,-79.3,302.2,81,90,6.98,BS,1697332155
542,mili,6.0815,171.735,301.85,72,39,3.85,MH,1697332155
543,barkhan,29.8977,69.5256,290.97,35,0,1.79,PK,1697332155
544,youhao,47.8667,128.8333,280.08,45,6,5.77,CN,1697332155
545,beloyarskiy,63.7119,66.6722,274.82,88,41,1.79,RU,1697332155
546,takoradi,4.8845,-1.7554,297.98,94,84,3.25,GH,1697332155
547,al ghayzah,16.2079,52.176,298.52,79,7,1.13,YE,1697332156
548,namsos,64.4662,11.4957,279.18,65,75,4.63,NO,1697332156
549,maryville,35.7565,-83.9705,289.99,68,100,5.66,US,1697332101
550,fort st. john,56.2499,-120.8529,284.78,49,100,2.52,CA,1697332156
